1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000056e-01,9.000000000000000222e-01
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
7.083333333333333703e-01,2.916666666666666852e-01
0.000000000000000000e+00,1.000000000000000000e+00
9.000000000000000222e-01,1.000000000000000056e-01
5.555555555555555802e-01,4.444444444444444198e-01
1.000000000000000000e+00,0.000000000000000000e+00
6.999999999999999556e-01,2.999999999999999889e-01
8.750000000000000000e-01,1.250000000000000000e-01
9.599999999999999645e-01,4.000000000000000083e-02
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.538461538461538547e-01,8.461538461538461453e-01
1.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000222e-01,1.000000000000000056e-01
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e-01,2.500000000000000000e-01
0.000000000000000000e+00,1.000000000000000000e+00
9.285714285714286031e-01,7.142857142857142461e-02
0.000000000000000000e+00,1.000000000000000000e+00
5.789473684210526550e-01,4.210526315789473450e-01
8.518518518518518601e-01,1.481481481481481399e-01
9.599999999999999645e-01,4.000000000000000083e-02
8.518518518518518601e-01,1.481481481481481399e-01
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.090909090909091161e-02,9.090909090909090606e-01
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
5.416666666666666297e-01,4.583333333333333148e-01
1.000000000000000000e+00,0.000000000000000000e+00
5.714285714285713969e-01,4.285714285714285476e-01
6.999999999999999556e-01,2.999999999999999889e-01
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
2.380952380952380820e-01,7.619047619047618625e-01
2.941176470588235392e-01,7.058823529411765163e-01
3.125000000000000000e-01,6.875000000000000000e-01
9.599999999999999645e-01,4.000000000000000083e-02
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
5.714285714285713969e-01,4.285714285714285476e-01
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
3.529411764705882582e-01,6.470588235294117974e-01
9.565217391304348116e-01,4.347826086956521618e-02
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
